CPU_Usage,Internal_Temp,External_Temp,External_Humidity,Power_Draw,Solar_Wind,Grid_Price,Occupancy,Day,Hour,Active_Users,AI_Task_Load,Event
32.8,42.0,41.4,66.1,110.0,19.0,0.2,2,Thursday,18,500000.0,0,Maintenance
34.1,31.0,26.0,76.9,125.0,25.3,0.2,8,Thursday,19,742513.1,0,Heatwave
66.6,42.0,28.1,74.3,135.0,12.9,0.2,9,Thursday,20,1083407.5,0,Power_Spike
71.6,42.0,33.1,71.5,176.2,10.4,0.1,5,Thursday,21,1364940.5,0,Heatwave
37.4,36.7,44.8,88.2,110.0,13.9,0.1,4,Thursday,22,814507.4,1,Normal
34.9,42.0,44.6,86.1,110.0,0.0,0.1,4,Thursday,23,550412.5,0,Maintenance
64.7,41.4,23.1,75.5,118.5,8.0,0.1,5,Friday,0,1380131.9,0,Normal
57.3,42.0,38.0,77.4,126.0,0.0,0.1,8,Friday,1,926289.7,0,Heatwave
71.6,42.0,32.5,92.8,130.0,2.5,0.2,2,Friday,2,1187714.6,1,AI_Demand_High
34.5,27.0,22.2,83.3,110.0,6.8,0.1,4,Friday,3,764827.0,0,Normal
58.5,34.3,22.5,86.1,135.0,8.7,0.2,4,Friday,4,939927.1,1,Power_Spike
50.1,42.0,38.0,81.0,125.0,10.6,0.1,1,Friday,5,1064002.8,1,Heatwave
60.4,36.8,30.2,90.3,130.0,16.1,0.1,5,Friday,6,772131.4,1,AI_Demand_High
58.7,30.0,21.4,75.5,130.0,17.9,0.1,5,Friday,7,1110428.8,1,AI_Demand_High
25.0,27.0,23.8,94.8,110.0,19.3,0.2,19,Friday,8,500000.0,0,Maintenance
54.3,42.0,25.2,65.9,116.6,16.6,0.2,16,Friday,9,1154311.6,1,Normal
100.0,42.0,31.8,94.6,202.9,28.0,0.2,20,Friday,10,2000000.0,1,AI_Demand_High
100.0,42.0,27.1,72.4,220.0,38.9,0.2,13,Friday,11,2182622.0,1,Power_Spike
100.0,42.0,30.3,78.2,210.2,36.3,0.2,24,Friday,12,2000000.0,1,AI_Demand_High
76.3,42.0,22.5,91.5,130.0,30.2,0.2,24,Friday,13,1408630.1,1,AI_Demand_High
100.0,42.0,26.8,72.3,184.1,24.1,0.2,20,Friday,14,2273233.3,1,Normal
32.1,27.5,19.9,71.7,110.0,35.4,0.2,17,Friday,15,717765.1,0,Normal
100.0,42.0,38.0,74.3,187.1,24.5,0.2,18,Friday,16,1939965.3,0,Heatwave
94.0,42.0,23.4,86.2,171.8,6.7,0.2,15,Friday,17,1770423.2,0,Normal
63.3,42.0,38.4,65.2,138.9,24.8,0.2,7,Friday,18,1275187.2,0,Normal
25.0,31.0,33.4,68.5,125.0,18.9,0.2,6,Friday,19,419385.4,1,Heatwave
25.0,31.0,36.8,69.7,125.0,22.9,0.2,4,Friday,20,582783.6,0,Heatwave
63.7,42.0,25.9,73.2,135.3,18.7,0.1,4,Friday,21,1324856.4,0,Normal
65.3,37.9,36.8,81.4,130.0,13.9,0.1,1,Friday,22,942024.7,1,AI_Demand_High
63.6,42.0,40.8,69.6,118.5,5.8,0.1,5,Friday,23,1321898.9,0,Normal
40.2,36.7,25.7,74.7,110.0,4.3,0.1,4,Saturday,0,741925.0,0,Maintenance
76.1,42.0,24.5,86.4,126.0,0.0,0.1,4,Saturday,1,1249098.9,0,Normal
54.3,42.0,36.4,91.2,112.0,3.0,0.1,5,Saturday,2,799893.8,0,Maintenance
42.0,30.6,23.3,82.7,110.0,26.7,0.1,9,Saturday,3,784562.8,1,Normal
29.5,31.8,35.3,67.2,110.0,1.3,0.1,8,Saturday,4,500000.0,0,Maintenance
64.6,40.1,20.5,85.4,130.0,13.5,0.1,7,Saturday,5,1391292.0,1,AI_Demand_High
25.0,27.0,34.7,91.9,110.0,13.8,0.1,3,Saturday,6,500000.0,0,Maintenance
61.0,42.0,37.9,70.1,143.2,25.5,0.1,5,Saturday,7,1276769.9,1,Heatwave
67.2,42.0,21.1,79.8,127.3,24.5,0.2,23,Saturday,8,1169447.0,0,Maintenance
70.0,42.0,35.5,94.7,159.4,28.3,0.2,18,Saturday,9,1522949.2,0,Maintenance
62.7,42.0,36.1,74.1,125.9,29.3,0.2,13,Saturday,10,1559343.5,1,Heatwave
65.9,38.6,23.9,89.2,135.0,30.3,0.2,13,Saturday,11,971803.3,0,Power_Spike
100.0,42.0,33.5,74.4,213.6,37.2,0.2,23,Saturday,12,1990726.4,0,Heatwave
83.0,42.0,37.3,65.0,171.8,30.3,0.2,16,Saturday,13,1467615.5,1,Heatwave
39.1,28.5,20.5,73.5,110.0,26.6,0.2,20,Saturday,14,876201.3,0,Normal
100.0,42.0,43.9,85.0,220.0,33.9,0.2,21,Saturday,15,2000000.0,1,AI_Demand_High
100.0,42.0,38.0,68.7,207.8,27.1,0.2,14,Saturday,16,2599535.9,1,Heatwave
51.4,36.0,20.8,77.1,110.0,26.4,0.2,12,Saturday,17,1062691.5,1,Normal
40.6,39.2,40.2,65.7,110.0,25.0,0.2,7,Saturday,18,703730.3,0,Normal
25.0,27.0,26.7,91.5,110.0,8.6,0.2,9,Saturday,19,396106.9,0,Normal
33.5,31.4,34.1,91.5,110.0,7.7,0.2,6,Saturday,20,412146.0,0,Normal
74.7,41.7,25.5,78.8,142.2,6.7,0.1,6,Saturday,21,1348848.5,1,AI_Demand_High
27.5,35.6,37.8,86.0,110.0,10.9,0.1,4,Saturday,22,500000.0,0,Maintenance
38.9,38.4,37.5,70.3,110.0,3.5,0.1,8,Saturday,23,941028.2,0,Normal
64.8,42.0,32.9,80.1,141.7,1.1,0.2,2,Sunday,0,961850.4,0,Power_Spike
25.0,31.0,30.5,68.2,125.0,0.0,0.1,6,Sunday,1,700457.1,0,Heatwave
31.3,27.0,24.9,84.7,110.0,10.8,0.1,7,Sunday,2,543714.5,0,Normal
25.0,27.0,28.3,79.1,110.0,13.9,0.1,2,Sunday,3,350508.9,0,Normal
63.9,42.0,21.9,80.0,113.0,15.0,0.1,5,Sunday,4,1114678.6,0,Normal
47.0,35.8,27.1,73.9,110.0,15.6,0.1,4,Sunday,5,1063335.7,0,Normal
68.0,42.0,36.5,66.5,153.4,23.8,0.1,1,Sunday,6,1339883.3,0,Normal
61.5,42.0,38.0,82.5,143.9,16.0,0.1,6,Sunday,7,1162482.3,0,Heatwave
100.0,42.0,33.0,65.0,189.9,31.9,0.2,20,Sunday,8,2298636.6,1,Heatwave
52.8,36.5,24.3,73.4,110.0,30.5,0.2,16,Sunday,9,1160347.5,0,Normal
30.5,40.4,40.5,78.4,110.0,21.6,0.2,15,Sunday,10,694771.0,0,Maintenance
85.4,42.0,42.0,74.6,147.7,31.3,0.2,24,Sunday,11,1518806.6,1,AI_Demand_High
61.6,35.2,29.1,81.6,130.0,36.9,0.2,13,Sunday,12,1021162.0,1,AI_Demand_High
100.0,42.0,18.7,78.8,205.3,27.9,0.2,19,Sunday,13,2000000.0,1,AI_Demand_High
100.0,42.0,36.8,72.7,183.1,35.6,0.2,23,Sunday,14,2280432.7,1,Normal
43.9,39.2,39.2,67.6,110.0,14.4,0.2,20,Sunday,15,882707.8,1,Normal
63.8,42.0,18.5,69.1,136.1,28.2,0.2,17,Sunday,16,1188174.0,0,Maintenance
70.0,42.0,34.1,79.6,145.9,24.6,0.2,17,Sunday,17,1498789.5,0,Maintenance
65.7,39.0,33.9,90.4,130.0,2.1,0.2,6,Sunday,18,1258829.9,1,AI_Demand_High
74.2,42.0,28.2,68.0,118.6,15.2,0.2,2,Sunday,19,1195941.6,1,Normal
63.3,40.6,38.2,85.3,130.0,6.7,0.2,5,Sunday,20,935470.2,1,AI_Demand_High
25.0,27.0,29.6,88.8,110.0,15.5,0.1,7,Sunday,21,359285.5,0,Normal
67.1,42.0,36.3,73.3,137.2,0.8,0.1,8,Sunday,22,1363051.2,0,Normal
47.0,42.0,32.0,85.0,110.0,7.1,0.1,8,Sunday,23,824215.1,0,Maintenance
71.6,42.0,30.7,75.6,138.8,6.0,0.1,5,Monday,0,1292654.3,0,Heatwave
25.9,27.0,34.4,86.2,110.0,0.0,0.1,5,Monday,1,576825.2,0,Normal
44.6,41.2,37.9,91.7,110.0,12.5,0.1,6,Monday,2,823129.3,1,Normal
26.6,30.7,44.3,77.0,110.0,6.3,0.1,4,Monday,3,573141.8,0,Normal
93.6,42.0,28.3,72.3,160.0,19.7,0.1,8,Monday,4,1487041.1,1,AI_Demand_High
39.0,38.3,25.7,71.3,125.0,30.2,0.0,7,Monday,5,690638.2,0,Heatwave
77.4,42.0,44.7,66.9,130.0,23.1,0.1,2,Monday,6,1198444.0,1,AI_Demand_High
56.7,42.0,34.8,75.0,110.0,24.1,0.1,6,Monday,7,1203323.1,1,Normal
81.4,42.0,43.6,91.5,138.2,15.8,0.2,17,Monday,8,1501906.9,1,Normal
70.4,42.0,20.8,81.0,128.8,37.4,0.2,23,Monday,9,1445428.4,1,Normal
70.2,39.6,27.2,78.1,135.0,34.5,0.2,15,Monday,10,1091487.8,0,Power_Spike
100.0,42.0,21.6,73.0,177.2,29.3,0.2,17,Monday,11,1774787.0,1,AI_Demand_High
100.0,42.0,40.6,72.5,193.1,44.0,0.2,21,Monday,12,2480084.1,0,Normal
100.0,42.0,41.8,72.1,175.7,32.7,0.2,20,Monday,13,2137051.8,0,Normal
100.0,42.0,31.5,89.9,189.9,27.4,0.2,23,Monday,14,2216052.8,0,Normal
100.0,42.0,23.0,94.6,193.3,18.5,0.2,21,Monday,15,2417542.4,0,Normal
77.8,42.0,27.4,71.0,177.3,17.7,0.2,23,Monday,16,1609992.8,0,Heatwave
70.0,42.0,33.9,67.4,151.9,15.1,0.2,20,Monday,17,1277992.6,0,Maintenance
29.0,27.5,31.7,87.5,110.0,11.7,0.2,1,Monday,18,734484.8,0,Normal
96.5,42.0,36.8,91.3,153.4,14.7,0.2,7,Monday,19,1625991.4,1,AI_Demand_High
48.7,36.5,26.2,92.9,110.0,7.5,0.2,4,Monday,20,828090.2,1,Normal
41.5,30.4,28.9,83.9,110.0,4.0,0.1,2,Monday,21,602280.0,0,Normal
77.4,42.0,18.6,80.2,147.5,0.1,0.1,8,Monday,22,1605455.9,1,AI_Demand_High
25.0,30.0,34.5,83.6,110.0,10.5,0.1,3,Monday,23,483602.7,0,Normal
48.6,42.0,35.4,65.0,125.0,0.0,0.1,2,Tuesday,0,793533.3,0,Heatwave
25.0,32.3,38.0,74.7,125.0,0.0,0.1,9,Tuesday,1,526166.2,0,Heatwave
54.0,42.0,35.3,86.3,110.0,4.6,0.0,5,Tuesday,2,1272772.2,0,Normal
36.6,30.0,28.8,86.7,110.0,4.5,0.1,8,Tuesday,3,789705.7,0,Normal
36.5,36.2,25.1,81.9,110.0,12.9,0.1,8,Tuesday,4,611941.7,0,Maintenance
70.7,42.0,38.0,76.0,155.4,8.3,0.1,4,Tuesday,5,1223387.9,0,Heatwave
25.0,27.0,18.4,84.2,110.0,25.2,0.1,3,Tuesday,6,500000.0,0,Maintenance
48.8,35.5,26.8,68.5,110.0,19.5,0.1,6,Tuesday,7,1048474.7,0,Normal
63.8,42.0,43.5,92.0,119.4,17.4,0.2,18,Tuesday,8,1238032.9,0,Normal
100.0,42.0,38.0,73.7,209.9,24.4,0.2,18,Tuesday,9,2086073.6,1,Heatwave
90.9,42.0,32.4,86.8,165.4,26.2,0.2,16,Tuesday,10,1764902.1,0,Normal
49.7,27.0,23.5,75.3,135.0,34.5,0.2,18,Tuesday,11,715322.4,0,Power_Spike
100.0,42.0,40.5,92.6,220.0,25.7,0.2,13,Tuesday,12,2000000.0,1,AI_Demand_High
90.9,42.0,23.5,80.1,178.3,32.2,0.2,20,Tuesday,13,1927530.8,0,Normal
46.2,35.7,24.7,85.4,110.0,21.8,0.2,14,Tuesday,14,753854.4,1,Normal
100.0,42.0,23.2,93.6,175.7,26.1,0.2,12,Tuesday,15,2281409.0,0,Normal
46.2,35.5,22.3,92.5,110.0,10.9,0.2,14,Tuesday,16,962449.8,1,Normal
79.4,42.0,38.0,74.3,155.2,18.4,0.2,16,Tuesday,17,1454467.3,0,Heatwave
25.0,27.6,34.3,70.0,110.0,16.3,0.2,1,Tuesday,18,379367.8,0,Normal
43.5,33.2,35.2,93.5,135.0,20.0,0.2,6,Tuesday,19,596304.1,0,Power_Spike
41.6,42.0,38.0,84.5,125.0,16.4,0.2,1,Tuesday,20,814914.8,0,Heatwave
25.0,29.9,24.2,68.1,110.0,11.1,0.1,6,Tuesday,21,533917.3,0,Normal
65.0,40.4,18.2,78.5,130.3,0.0,0.1,1,Tuesday,22,1288218.4,0,Normal
62.0,42.0,34.2,81.4,127.0,3.3,0.1,8,Tuesday,23,1262358.3,0,Normal
45.0,30.0,31.7,67.8,130.0,11.3,0.0,2,Wednesday,0,692839.6,1,AI_Demand_High
71.4,42.0,30.9,70.7,130.0,2.0,0.0,2,Wednesday,1,1208194.7,1,AI_Demand_High
25.0,31.0,25.7,71.1,125.0,6.6,0.1,2,Wednesday,2,537681.2,0,Heatwave
64.9,42.0,30.3,93.9,147.5,8.1,0.1,1,Wednesday,3,1278621.4,0,Normal
42.0,30.6,25.8,65.8,110.0,6.6,0.1,2,Wednesday,4,674989.7,1,Normal
35.0,32.1,31.4,82.4,125.0,6.8,0.1,8,Wednesday,5,734515.6,0,Heatwave
44.1,34.0,24.0,92.0,110.0,9.1,0.1,8,Wednesday,6,1022176.4,0,Normal
29.5,27.0,27.0,90.7,110.0,14.5,0.2,6,Wednesday,7,605335.5,0,Normal
30.4,28.0,27.5,76.3,110.0,26.0,0.2,24,Wednesday,8,708385.6,0,Normal
56.9,31.1,26.3,79.7,130.0,27.3,0.2,15,Wednesday,9,800091.2,1,AI_Demand_High
67.9,42.0,44.4,77.1,125.7,32.2,0.2,21,Wednesday,10,1375511.8,0,Normal
61.8,42.0,43.2,93.4,136.8,38.6,0.2,15,Wednesday,11,937117.7,0,Maintenance
100.0,42.0,33.5,80.6,196.5,50.6,0.2,19,Wednesday,12,2000000.0,1,AI_Demand_High
63.3,42.0,38.0,65.0,133.9,32.6,0.2,19,Wednesday,13,1284331.1,0,Heatwave
79.6,42.0,44.8,73.2,160.8,34.7,0.2,23,Wednesday,14,1505673.0,1,Normal
40.5,36.0,27.6,78.9,110.0,30.2,0.2,19,Wednesday,15,857313.6,0,Normal
84.6,42.0,30.0,93.6,145.1,25.1,0.2,21,Wednesday,16,1687900.5,1,Normal
71.3,42.0,38.0,72.1,161.3,26.7,0.2,15,Wednesday,17,1469907.4,1,Heatwave
44.9,42.0,34.4,85.9,110.0,10.8,0.2,2,Wednesday,18,715336.9,0,Maintenance
71.6,42.0,23.7,67.7,135.3,26.5,0.2,3,Wednesday,19,1260901.6,0,Normal
59.1,42.0,36.6,91.3,110.0,18.5,0.2,3,Wednesday,20,1086841.7,0,Normal
33.5,31.0,29.6,71.2,125.0,14.5,0.1,6,Wednesday,21,560219.8,0,Heatwave
59.5,42.0,33.2,82.6,136.9,8.8,0.1,1,Wednesday,22,1079984.5,0,Heatwave
28.8,27.0,24.1,78.4,110.0,5.3,0.1,1,Wednesday,23,510311.2,0,Normal
57.5,38.8,24.6,85.5,120.5,1.2,0.1,3,Thursday,0,1287279.7,0,Normal
50.8,39.1,18.1,79.1,110.0,7.6,0.1,3,Thursday,1,812198.8,0,Normal
66.7,42.0,38.0,65.0,143.7,7.4,0.1,2,Thursday,2,1117629.1,0,Heatwave
25.0,27.0,26.0,73.2,110.0,11.0,0.0,4,Thursday,3,414480.5,0,Normal
32.2,28.6,20.3,67.0,110.0,11.8,0.1,5,Thursday,4,688009.0,0,Normal
60.3,42.0,20.3,78.2,127.7,13.8,0.1,3,Thursday,5,1133283.2,0,Normal
33.5,35.2,33.0,84.5,110.0,29.0,0.1,7,Thursday,6,604315.6,0,Normal
42.6,42.0,44.8,72.3,110.0,21.7,0.1,5,Thursday,7,744253.9,0,Maintenance
34.2,32.0,21.9,79.7,110.0,21.6,0.2,15,Thursday,8,834306.2,0,Normal
100.0,42.0,20.7,78.8,186.9,28.0,0.2,13,Thursday,9,1811113.2,0,Power_Spike
56.8,38.7,29.8,81.0,130.0,22.7,0.2,20,Thursday,10,804000.6,1,AI_Demand_High
98.5,42.0,33.2,70.5,185.9,38.5,0.2,14,Thursday,11,1883347.7,0,Normal
67.7,42.0,31.9,71.0,154.3,35.8,0.2,20,Thursday,12,1311271.0,1,Heatwave
38.5,32.6,26.2,75.9,110.0,30.9,0.2,12,Thursday,13,802579.7,1,Normal
86.9,42.0,35.5,65.0,195.0,27.3,0.2,22,Thursday,14,1618487.0,1,Heatwave
38.7,31.9,26.5,82.6,110.0,17.5,0.2,14,Thursday,15,766222.6,0,Normal
71.6,42.0,38.0,65.0,161.0,35.0,0.2,21,Thursday,16,1487280.6,0,Heatwave
47.9,31.3,19.1,92.0,110.0,18.3,0.2,23,Thursday,17,979841.2,0,Normal
32.9,27.0,24.3,93.0,110.0,25.6,0.2,4,Thursday,18,867961.5,0,Normal
61.1,42.0,39.8,84.8,110.0,13.8,0.2,3,Thursday,19,1243323.2,1,Normal
61.3,40.3,40.5,74.1,135.0,15.2,0.2,6,Thursday,20,843077.9,1,Power_Spike
25.0,27.0,21.0,83.8,110.0,14.0,0.1,7,Thursday,21,444209.5,1,Normal
73.6,42.0,44.3,83.0,132.9,9.6,0.2,9,Thursday,22,1067256.1,1,AI_Demand_High
39.3,38.3,36.7,76.7,110.0,1.0,0.1,9,Thursday,23,818086.5,0,Normal
60.8,42.0,25.4,73.6,139.6,0.0,0.0,7,Friday,0,1156891.4,0,Normal
79.8,42.0,30.3,70.1,135.0,17.3,0.2,7,Friday,1,1200141.6,0,Power_Spike
68.2,42.0,26.0,71.5,133.7,2.3,0.1,3,Friday,2,1083416.6,0,Normal
59.2,42.0,22.1,84.6,124.0,24.8,0.1,8,Friday,3,1167049.1,1,Normal
43.0,31.8,25.9,91.6,110.0,6.5,0.1,2,Friday,4,985007.1,1,Normal
59.2,37.0,33.7,76.5,135.0,23.7,0.2,4,Friday,5,782255.6,0,Power_Spike
81.3,42.0,40.3,68.7,159.5,21.8,0.1,3,Friday,6,1102478.3,0,Power_Spike
67.2,40.2,27.8,65.4,130.0,25.0,0.1,9,Friday,7,1179087.0,1,AI_Demand_High
71.4,42.0,27.4,77.2,143.6,20.4,0.2,17,Friday,8,1327816.1,1,Normal
91.4,42.0,30.6,72.0,170.0,24.6,0.2,18,Friday,9,1680152.5,1,Normal
70.0,42.0,35.4,74.7,167.5,27.6,0.2,17,Friday,10,1180799.1,0,Maintenance
100.0,42.0,38.3,72.3,190.9,33.7,0.2,19,Friday,11,2134893.8,1,Normal
87.1,42.0,26.8,84.9,165.7,34.5,0.2,12,Friday,12,1825235.1,1,Normal
50.4,31.4,33.8,84.2,135.0,29.6,0.2,24,Friday,13,717685.8,0,Power_Spike
59.6,42.0,34.5,82.4,129.4,18.4,0.2,18,Friday,14,1136192.2,0,Heatwave
100.0,42.0,37.3,86.0,220.0,16.7,0.2,17,Friday,15,2000000.0,1,AI_Demand_High
29.5,32.3,22.4,69.9,110.0,26.5,0.2,12,Friday,16,500000.0,0,Maintenance
47.0,33.0,24.9,87.5,110.0,12.1,0.2,23,Friday,17,986024.0,1,Normal
36.2,32.1,29.5,70.4,110.0,10.9,0.2,1,Friday,18,656420.1,1,Normal
68.9,42.0,42.0,81.8,140.2,15.4,0.2,1,Friday,19,1273937.0,0,Normal
59.2,39.9,33.5,67.3,117.8,0.0,0.2,6,Friday,20,1138898.6,0,Normal
47.9,42.0,38.0,65.0,131.2,8.7,0.1,3,Friday,21,1057849.8,1,Heatwave
25.0,27.0,20.8,78.9,110.0,6.3,0.1,6,Friday,22,500000.0,0,Maintenance
27.6,27.0,30.4,68.1,110.0,6.3,0.1,9,Friday,23,437922.8,0,Normal
65.1,42.0,29.3,74.2,140.5,2.0,0.1,4,Saturday,0,1167530.0,0,Power_Spike
45.0,30.0,34.2,75.2,130.0,0.0,0.1,1,Saturday,1,820499.4,1,AI_Demand_High
52.5,41.8,39.9,88.1,115.9,3.5,0.1,2,Saturday,2,868679.0,0,Normal
71.0,42.0,40.7,75.0,149.7,12.7,0.1,5,Saturday,3,1357748.7,0,Normal
25.0,27.0,36.1,79.8,110.0,14.2,0.1,7,Saturday,4,352404.5,0,Normal
53.3,41.1,35.3,88.2,110.0,7.0,0.1,5,Saturday,5,1196013.0,0,Normal
46.9,42.0,38.0,65.0,131.9,20.0,0.1,6,Saturday,6,850496.5,0,Heatwave
90.6,42.0,28.4,89.1,163.3,21.8,0.1,1,Saturday,7,1655514.8,1,AI_Demand_High
69.3,42.0,40.5,90.0,132.0,12.8,0.2,16,Saturday,8,1576792.1,1,Normal
65.5,42.0,42.9,94.7,129.1,9.2,0.2,17,Saturday,9,1138281.3,0,Normal
88.0,42.0,31.3,78.3,177.2,39.8,0.2,12,Saturday,10,1740467.3,1,Normal
59.3,42.0,37.7,76.1,138.4,34.0,0.2,13,Saturday,11,1044767.9,0,Maintenance
70.0,42.0,28.2,86.1,139.1,25.3,0.2,17,Saturday,12,1540202.0,0,Maintenance
39.4,31.0,22.3,66.7,110.0,29.1,0.2,24,Saturday,13,1030173.3,0,Normal
88.0,42.0,33.8,66.2,165.7,30.0,0.2,18,Saturday,14,1388631.4,1,Power_Spike
52.5,42.0,29.3,65.0,125.0,32.5,0.2,13,Saturday,15,1018505.8,0,Heatwave
67.7,42.0,30.4,86.9,148.3,9.6,0.2,12,Saturday,16,1378035.1,0,Normal
100.0,42.0,41.6,68.5,181.1,18.0,0.2,17,Saturday,17,2536964.3,1,Normal
30.3,31.0,26.3,74.1,125.0,27.4,0.2,5,Saturday,18,772688.7,0,Heatwave
40.0,27.0,18.8,73.1,135.0,19.5,0.2,3,Saturday,19,355819.8,0,Power_Spike
54.0,37.5,34.4,84.6,130.0,16.1,0.2,9,Saturday,20,939220.0,1,AI_Demand_High
65.5,42.0,26.9,78.7,119.9,11.2,0.0,1,Saturday,21,1342864.6,0,Normal
66.7,39.9,29.3,68.5,130.0,7.7,0.1,9,Saturday,22,1110937.8,1,AI_Demand_High
42.5,33.7,29.0,72.4,110.0,0.1,0.1,1,Saturday,23,799023.4,0,Normal
25.0,31.0,26.3,65.0,125.0,0.0,0.1,7,Sunday,0,452500.3,0,Heatwave
25.0,27.0,18.1,69.9,110.0,7.8,0.1,1,Sunday,1,510955.9,0,Normal
32.7,42.0,42.3,79.1,110.0,2.6,0.1,6,Sunday,2,500000.0,0,Maintenance
42.5,36.4,29.9,83.6,125.0,8.7,0.1,9,Sunday,3,560821.1,0,Heatwave
64.3,42.0,29.5,84.7,118.5,12.6,0.1,7,Sunday,4,1268719.9,0,Normal
26.7,35.7,44.2,90.1,110.0,24.8,0.1,6,Sunday,5,625230.2,0,Normal
38.3,39.0,40.3,94.4,110.0,13.0,0.1,5,Sunday,6,588253.4,0,Normal
36.1,31.7,20.9,81.2,110.0,27.4,0.1,3,Sunday,7,895976.2,0,Normal
70.0,42.0,31.7,72.1,145.7,27.6,0.2,22,Sunday,8,1331574.7,0,Maintenance
78.1,42.0,38.0,82.8,162.9,20.3,0.2,13,Sunday,9,1645003.1,1,Heatwave
41.2,40.7,36.9,86.0,110.0,15.9,0.2,13,Sunday,10,963916.2,1,Normal
39.2,41.1,38.0,83.8,125.0,25.3,0.2,20,Sunday,11,817299.6,1,Heatwave
76.9,42.0,36.4,74.5,169.4,40.4,0.2,24,Sunday,12,1641627.0,1,Heatwave
100.0,42.0,22.7,88.3,193.8,18.3,0.2,14,Sunday,13,2520870.3,0,Normal
100.0,42.0,30.6,91.7,214.1,28.3,0.2,18,Sunday,14,2236886.6,1,Normal
100.0,42.0,35.5,87.8,183.5,29.1,0.2,15,Sunday,15,2000000.0,1,AI_Demand_High
67.4,42.0,34.4,81.9,128.2,23.9,0.2,18,Sunday,16,1182149.3,0,Maintenance
83.8,42.0,19.9,79.2,166.6,25.9,0.2,17,Sunday,17,1704336.4,1,Normal
25.8,27.0,19.8,89.7,110.0,14.8,0.2,4,Sunday,18,418729.5,0,Normal
44.5,40.2,44.1,88.2,110.0,15.1,0.2,3,Sunday,19,908506.2,1,Normal
25.0,27.0,22.1,76.0,110.0,20.6,0.2,4,Sunday,20,390867.4,0,Normal
88.2,42.0,26.0,79.9,145.7,0.0,0.1,2,Sunday,21,1553007.1,1,AI_Demand_High
39.4,38.1,38.0,74.0,125.0,1.2,0.1,2,Sunday,22,720260.1,0,Heatwave
47.1,36.5,29.1,65.9,115.5,10.4,0.1,4,Sunday,23,775121.9,0,Normal
73.3,42.0,22.9,72.4,135.0,8.6,0.1,3,Monday,0,1299863.6,1,Power_Spike
25.0,31.0,36.6,65.0,125.0,0.0,0.1,5,Monday,1,352639.7,0,Heatwave
96.5,42.0,33.4,91.5,157.4,14.0,0.2,1,Monday,2,1583248.0,1,AI_Demand_High
50.1,42.0,30.2,74.9,110.0,0.0,0.0,7,Monday,3,1032012.1,0,Normal
56.2,37.9,42.8,81.4,130.0,15.4,0.1,4,Monday,4,1274256.5,1,AI_Demand_High
47.5,30.0,25.7,89.9,130.0,13.0,0.1,6,Monday,5,689287.2,1,AI_Demand_High
58.8,42.0,35.9,72.8,112.7,13.1,0.1,2,Monday,6,1159448.5,0,Normal
40.0,27.0,21.0,68.7,135.0,16.4,0.1,4,Monday,7,804425.3,0,Power_Spike
91.1,42.0,28.6,93.5,157.5,14.9,0.2,16,Monday,8,1662810.5,0,Normal
78.8,42.0,38.0,86.1,168.7,19.8,0.2,17,Monday,9,1662388.0,1,Normal
70.7,42.0,24.1,70.3,132.8,41.1,0.2,23,Monday,10,1373663.2,0,Normal
100.0,42.0,33.9,89.6,196.7,30.6,0.2,12,Monday,11,2000000.0,1,AI_Demand_High
56.0,34.0,22.1,88.6,110.0,36.6,0.2,15,Monday,12,1274876.2,1,Normal
99.3,42.0,20.8,90.1,177.3,23.7,0.2,13,Monday,13,2114450.0,0,Normal
62.9,42.0,32.1,73.3,136.1,30.5,0.2,21,Monday,14,1369706.0,0,Normal
64.6,42.0,36.2,78.5,134.5,19.8,0.2,12,Monday,15,1161088.5,0,Normal
57.2,41.3,21.1,85.8,123.9,17.0,0.2,24,Monday,16,1160972.8,1,Normal
35.2,37.1,42.8,76.7,110.0,17.1,0.2,22,Monday,17,765740.3,1,Normal
25.0,27.0,24.1,67.1,110.0,20.4,0.2,9,Monday,18,478116.8,0,Normal
71.3,42.0,21.2,69.1,151.7,10.3,0.2,1,Monday,19,1282197.7,1,Normal
63.9,42.0,23.5,82.9,136.2,6.6,0.2,2,Monday,20,1103233.6,0,Normal
26.7,31.0,28.6,66.3,125.0,11.1,0.1,9,Monday,21,391962.2,1,Heatwave
53.5,41.0,26.4,65.0,125.0,5.5,0.1,8,Monday,22,1011047.1,0,Heatwave
65.2,42.0,39.5,88.0,113.8,0.0,0.1,4,Monday,23,1268582.7,0,Normal
33.1,31.1,31.4,77.5,110.0,0.0,0.0,2,Tuesday,0,807467.5,0,Normal
52.8,42.0,34.5,65.0,125.0,0.0,0.1,8,Tuesday,1,1085938.7,1,Heatwave
25.0,32.3,43.7,86.4,110.0,9.6,0.1,3,Tuesday,2,500000.0,0,Maintenance
25.0,27.0,28.0,78.7,110.0,11.3,0.1,1,Tuesday,3,500000.0,0,Maintenance
61.1,33.6,22.5,85.8,130.0,4.8,0.1,2,Tuesday,4,834436.7,1,AI_Demand_High
48.6,37.2,25.4,65.4,110.0,10.3,0.1,4,Tuesday,5,1055615.4,0,Normal
48.3,39.9,24.5,65.3,126.0,10.6,0.1,1,Tuesday,6,821531.2,0,Normal
35.6,35.2,37.5,71.8,125.0,18.1,0.1,6,Tuesday,7,606232.9,0,Heatwave
